CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C04454,Frances,Chung,frances.chung@yahoo.com,0425 Lisa Station,Abuja,778826,7/8/2024,3/17/2025 22:51,,10/29/1969,9007788261
C04455,Kimberly,Erickson,kimberly.erickson@beta.ng,07391 Miles Parkways,Abuja,633448,10/25/2023,8/4/2024 20:42,Standard,4/3/1952,-7909
C04456,Morgan,Stone,morganstone@aol.com,053 French Lodge Suite 968,Port Harcourt,112203,9/2/2024,,Gold,5/27/1960,9032403646
C04457,Andre,Weber,aweber@hotmail.com,592 Hill Curve Suite 042,Port Harcourt,814034,12/16/2023,2/27/2025 17:45,standard,10/31/1974,9198588912
C04458,Samantha,Hoffman,shoffman@mail.ng,0169 Richard Pines Suite 372,Port Harcourt,238431,1/14/2025,,New,8/20/1964,8160825666
C04459,Jonathan,Rodriguez,jonathanrodriguez@mail.ng,"360 Thompson Knoll Suite 518, Lagos",Lagos,589339,4/14/2024,9/2/2024 20:26,Platinum,10/8/1973,8275105412
C04460,Gina,Wong,gina.wong@aol.com,"095 White Falls, Rivers",Port Harcourt,305143,4/29/2025,5/1/2025 6:37,VIP,4/25/1982,7044021537
C04461,Ellen,Cain,ellen.cain@mail.ng,"5004 Amy Mountain Suite 791, Rivers",Port Harcourt,810234,3/1/2024,1/30/2025 19:55,New,1/1/1900,9079790448
C04462,Ian,Smith,ian_smith@mail.ng,105 Durham Cliffs,Port Harcourt,228467,3/19/2024,,PLATINUM,2/4/1964,8036086525
C04463,Andrea,Perkins,andreaperkins@mail.com,"1517 Barrett Trace, Kano",Kano,590283,12/5/2023,3/6/2025 7:34,New,6/8/1994,8052721886
C04464,Jennifer,Mueller,jennifer_mueller@mail.com,956 Phyllis River Apt. 673,Lagos,268816,5/18/2024,,vip,1/1/1997,9032283193
C04465,Kevin,May,kevin_may@mail.com,6902 John Plains Apt. 700,Port Harcourt,877253,5/22/2025,,Silver,1/1/1900,8032158205
C04466,Gregory,Martin,gmartin@yahoo.com,25650 Garrett Mews Suite 381,Port Harcourt,534813,12/19/2023,3/17/2025 15:54,VIP,4/2/1963,309-658-5176
C04467,Hailey,Leblanc,hailey_leblanc@mail.ng,616 Laura Village Suite 193,Lagos,713567,2/22/2024,3/28/2025 22:43,Gold,11/17/1964,7130648460
C04468,Brian,Kennedy,,3888 Christian Mews,Aba,227564,12/13/2024,1/8/2025 16:13,standard,8/4/1947,9178467428
C04469,Susan,Woods,woods.s@consultant.com,440 Hunt Pines,Owerri,149015,4/21/2024,9/18/2024 6:44,,11/15/1971,9186127289
C04470,Ryan,Simmons,ryan.simmons@mail.com,"17941 Gordon Crossing, Edo",Benin City,644168,7/28/2024,2/8/2025 0:57,,10/21/1987,8208096197
C04471,Angela,Wallace,angela.wallace@hotmail.com,"6928 Angela Trail, Rivers",Port Harcourt,710986,9/1/2023,2/14/2025 2:40,Bronze,1/1/1900,7013486831
C04472,Robin,Dalton,robin_dalton@hotmail.com,6435 Michael Pass Suite 416_v2,Lagos,284924,9/13/2024,3/6/2025 13:17,Standard,,8021852544
C04473,Joseph,Ramirez,jramirez@aol.com,4796 Joseph Ranch Apt. 946,Port Harcourt,810417,10/17/2024,,Standard,1/1/1900,8029984263
C04474,Carla,Miller,carla_miller@mail.ng,9643 John Isle Suite 976,Lagos,293300,3/15/2024,1/3/2025 0:30,Standard,1/1/1900,9134706974
C04475,Daniel,Pacheco,dpacheco@aol.com,331 White Junction,Lagos,278998,9/17/2023,11/30/2023 4:53,,10/28/1987,7010837224
C04476,Ronald,Padilla,ronald.padilla@mail.com,"57617 Tracy Court, Kaduna",Kaduna,856718,10/7/2023,4/14/2025 9:08,standard,1/1/1900,8007447498
C04477,Timothy,Webb,timothy.webb@aol.com,64104 Laura Harbor Suite 707,Lagos,997287,5/13/2025,5/23/2025 4:16,New,3/17/1993,9081939829
C04478,Christian,Ford,christian_ford@iwantthis.com.ng,84646 John Expressway,Port Harcourt,206342,1/22/2024,,standard,3/1/1955,7093208019
C04479,Carl,Anderson,carl.anderson@gmail.com,96254 Justin Islands Suite 442,Warri,160699,12/15/2023,7/5/2024 1:48,VIP,,9071590461
C04480,Stephen,Soto,ssoto@hotmail.com,39978 Megan Plaza,Port Harcourt,789175,11/20/2023,4/26/2024 18:30,Gold,9/11/1962,9086348919
C04481,Charles,Moyer,cmoyer@hotmail.com,579 Dunlap Mews,Owerri,673210,12/5/2023,,Platinum,11/26/2001,7103692755
C04482,Anthony,Miller,anthony_miller@yahoo.com,"30862 Erin Port, Cross River",Calabar,278028,2/12/2024,6/8/2024 5:05,New,3/6/1979,9198181833
C04483,Audrey,Clark,audrey.clark@aol.com,93113 Alexis Trail,Port Harcourt,,10/23/2024,4/7/2025 11:46,Platinum,10/10/1941,7135532402
C04484,Audrey,Barker,audrey.barker@yahoo.com,83394 Kiara Island Apt. 147,Port Harcourt,591203,1/24/2024,6/28/2024 17:36,Platinum,,8094230995
C04485,Stephanie,Thomas,thomas.s@mail.com,05027 Shane Stream,Lagos,199498,5/1/2025,5/9/2025 0:00,Silver,3/18/1949,7185270172
C04486,Jessica,Thompson,jthompson@mail.com,074 Brooke Junctions,Port Harcourt,424269,12/15/2024,,New,1/1/1900,7149913355
C04487,Joshua,Bullock,joshua.bullock@iwantthis.com.ng,50092 Brian Harbor Apt. 489,Port Harcourt,997649,4/27/2025,5/12/2025 20:04,Bronze,4/2/1988,9162070889
C04488,Heather,Roach,heatherroach@outlook.com,71148 Tammy Lock,Port Harcourt,264820,5/9/2024,7/3/2024 18:55,standard,,7071748983
C04489,Melanie,Reyes,melanie.reyes@hotmail.com,"65046 Livingston Station, Rivers",Port Harcourt,958214,2/16/2025,2/28/2025 20:39,Silver,12/21/2000,8224081566
C04490,Dorothy,Burns,dorothy_burns@hotmail.com,1403 Moore Forest Apt. 693,Lagos,232709,9/22/2024,10/1/2024 18:29,Platinum,5/4/1945,9035268925
C04491,Jessica,Bowers,jessica_bowers@hotmail.com,591 Gibson Canyon Apt. 387,Port Harcourt,509735,5/20/2025,5/22/2025 16:33,standard,12/31/1939,9098305162
C04492,Kristin,Chavez,kristin.chavez@gmail.com,969 Billy Land Apt. 649,Kano,960439,1/27/2025,,Gold,3/21/1943,7021766310
C04493,Michael,Berg,michael_berg@gmail.com,226 Gregory Loop Apt. 434,Port Harcourt,186305,7/13/2024,1/6/2025 9:51,Silver,12/25/1955,7178729654
C04494,Samantha,Lee,,"911 Brooke Tunnel, Rivers",Port Harcourt,488139,8/14/2024,9/16/2024 14:52,VIP,7/5/1935,8101918869
C04495,Ronald,Trujillo,trujillo.r@outlook.com,6455 Evan Mission,Port Harcourt,423653,10/20/2023,5/27/2024 19:58,Standard,8/20/2006,8286553839
C04496,Dennis,Ochoa,dennis.ochoa@yahoo.com,"0894 Perkins Divide, Edo",Benin City,624661,5/9/2024,5/8/2025 10:00,Gold,4/2/1981,8147334607
C04497,Anthony,Murphy,anthony.murphy@yahoo.com,"6382 Stephanie Squares, Lagos",Lagos,136496,5/17/2025,5/19/2025 2:30,Silver,,9024765371
C04498,Kelsey,Bullock,kbullock@aol.com,43470 Vega Village Suite 366,Port Harcourt,732242,11/8/2024,1/16/2025 11:11,VIP,,9103350064
C04499,Kristen,Morrow,morrow.k@aol.com,1132 Dunn Courts,Port Harcourt,,7/21/2024,7/24/2024 0:06,Bronze,2/20/1991,9185944416
C04500,Sandra,Valencia,sandra.valencia@hotmail.com,8223 Carolyn Trail Apt. 372,Port Harcourt,772092,12/10/2023,5/31/2024 23:29,New,11/4/1935,7130607829
C04501,Robert,Drake,robert.drake@hotmail.com,4178 Stacy Camp Suite 639,Lagos,473146,5/23/2024,,Silver,12/11/1960,8219298176
C04502,Deborah,Vang,deborah.vang@mail.ng,2159 Hunter Expressway Suite 804,Port Harcourt,722290,4/2/2024,11/23/2024 2:48,Bronze,1/1/1900,8063588902
C04503,Mario,Wong,mwong@yahoo.com,680 Brooke Throughway,Warri,490787,3/23/2025,4/5/2025 16:00,New,6/26/2006,7094746814
C04504,Samantha,Rogers,samantha.rogers@mail.com,160 Christopher Plain,Lagos,728823,1/15/2024,5/20/2024 8:57,Standard,2/14/1988,7085820578
C04505,Laura,Dominguez,ldominguez@aol.com,419 Ryan Ways,Abuja,562431,5/18/2025,5/19/2025 7:22,VIP,1/7/1955,9116199524
C04506,Patty,Huang,huang.p@hotmail.com,47110 Kelly Alley,Port Harcourt,,1/27/2024,5/17/2025 20:47,,7/16/1976,7060594489
C04507,Eric,Johnson,ejohnson@aol.com,964 Riddle Freeway,Lagos,287487,3/21/2024,10/21/2024 20:43,standard,,9161400387
C04508,Jeremy,Rowe,jrowe@outlook.com,35013 Todd Parks,Port Harcourt,128330,8/5/2024,,standard,3/3/1963,8124529130
C04509,Robert,Murphy,robert.murphy@aol.com,"500 Peter Track, Lagos",Lagos,247524,1/21/2025,3/25/2025 12:14,standard,7/19/2003,468.366.5277x683
C04510,John,Diaz,jdiaz@mail.com,098 Green Mountains,Ibadan,359147,11/12/2024,,Platinum,12/5/2005,9040636274
C04511,Tiffany,Sanchez,tiffany_sanchez@yahoo.com,28305 Rogers Passage,Lagos,646414,10/23/2023,3/2/2024 8:09,Platinum,2/29/1972,8275588186
C04512,Katherine,Mejia,katherine.mejia@yahoo.com,857 Coffey Shoals Apt. 479,Port Harcourt,262197,8/31/2024,12/4/2024 7:53,New,8/5/1970,9010027123
C04513,John,Sanchez,john.sanchez@iwantthis.com.ng,4070 Scott Cove Suite 388,Port Harcourt,288865,7/21/2024,4/19/2025 12:20,Platinum,8/24/1969,7013026595
C04514,Ryan,Campbell,rcampbell@gmail.com,77982 Edwards Villages Suite 340,Uyo,601070,12/3/2023,7/24/2024 10:43,VIP,4/21/1962,7063800003
C04515,Matthew,Baldwin,baldwin.m@aol.com,972 Tyler Mills Suite 872,Port Harcourt,466532,2/1/2025,5/15/2025 19:01,standard,,8223333420
C04516,Stephanie,Andersen,stephanie.andersen@hotmail.com,"7027 Willie Gardens, Rivers",Port Harcourt,818946,12/11/2024,3/5/2025 8:15,Silver,4/21/1965,8043889803
C04517,Eric,Hall,eric_hall@yahoo.com,779 Cameron Run Apt. 875,Port Harcourt,,9/29/2023,7/2/2024 5:04,VIP,7/12/1948,9123022489
C04518,Robert,Paul,robert.paul@mail.com,"69394 Brett Fork Apt. 887, Rivers",Port Harcourt,737517,3/18/2025,4/21/2025 13:22,Platinum ,,
C04519,Michelle,Wheeler,michellewheeler@hotmail.com,"9513 Nguyen Spur, Rivers",Port Harcourt,484294,11/5/2024,12/9/2024 0:15,Gold,9/29/1970,7097742038
C04520,Mark,Blake,markblake@iwantthis.com.ng,736 Vanessa Brooks,Lagos,590792,3/8/2024,3/26/2024 6:59,Gold,,7058559200
C04521,Michael,Cantu,michaelcantu@hotmail.com,"124 Anthony Port, Oyo",Ibadan,907157,11/29/2024,,Bronze,8/27/1960,7152767246
C04522,Paul,Ramirez,paul_ramirez@mail.com,89467 Cox Point Apt. 716,Port Harcourt,286449,11/18/2024,,Silver,3/6/1985,8066037187
C04523,Marie,Silva,marie.silva@outlook.com,214 Johnson Hills,Kano,504391,12/9/2023,,New,5/8/2001,9164853695
C04524,James,Roberts,roberts.j@gmail.com,"2424 Sanchez Station, Rivers",Port Harcourt,410968,11/17/2024,,,1/1/1900,8072550520
C04525,Joy,Fox,joy.fox@yahoo.com,"1350 Mark Union Suite 246, Cross River",Calabar,445123,10/31/2024,3/24/2025 2:54,VIP,11/6/1995,7023672787
C04526,April,Flowers,,"4930 Taylor Mews, Lagos",Lagos,,9/3/2023,7/9/2024 7:25,Standard,1/30/1969,8165457830
C04527,Frank,Flowers,frank_flowers@aol.com,754 Decker Forks Suite 186,Lagos,186659,12/18/2023,7/17/2024 2:40,Gold,3/24/1986,7152434230
C04528,Steven,Lewis,slewis@beta.ng,940 Bowman Estate,Port Harcourt,676844,9/26/2024,,Silver,2/23/1959,7122610233
C04529,Michael,Williams,williams.m793@yahoo.com,"9037 Tracy Lock Suite 531, Lagos",Lagos,396451,10/20/2023,10/26/2023 17:07,Platinum,7/11/1971,7063690583
C04530,Lauren,Cox,lauren.cox@yahoo.com,901 Christopher Green Apt. 847,Lagos,676546,1/22/2025,2/22/2025 17:40,Standard,5/29/2002,9158723017
C04531,Allen,Walker,awalker@gmail.com,7233 James Road Suite 198,Port Harcourt,919909,9/27/2024,5/4/2025 16:49,New,3/8/1989,9164452149
C04532,Jennifer,Giles,jennifer.giles@yahoo.com,811 Deleon Station Apt. 769,Port Harcourt,461278,2/12/2024,6/16/2024 8:59,Gold,2/25/1965,7011769654
C04533,Adam,Alvarez,alvarez.a@iwantthis.com.ng,9285 Kevin Inlet,Port Harcourt,756378,6/5/2024,8/5/2024 4:17,Standard,10/11/1980,7189760131
C04534,Timothy,Gonzalez,timothy_gonzalez@aol.com,5507 Nelson Spur,Lagos,656270,9/10/2023,,New,1/1/1900,8256909352
C04535,Emily,James,emily_james@hotmail.com,14654 Brett Spur,Port Harcourt,786675,5/16/2025,5/18/2025 8:54,,,9105165149
C04536,Jennifer,Villanueva,,3609 Arthur Forges Apt. 909,Port Harcourt,730786,4/24/2024,6/15/2024 21:19,Gold,8/12/2001,8044643793
C04537,Brett,Richard,brettrichard@iwantthis.com.ng,840 Brown Ramp,Port Harcourt,826186,9/1/2024,,Silver,1/1/1900,9084954295
C04538,Kyle,Padilla,kyle.padilla@gmail.com,"36600 Kimberly Radial Apt. 425, Rivers",Port Harcourt,,11/4/2023,4/14/2025 17:49,Silver_v2,,9128807863
C04539,Sarah,Smith,sarahsmith@consultant.com,"8699 Kathryn Ville Apt. 968, Lagos",Lagos,700374,5/17/2024,,Gold,10/26/1997,8233408233
C04540,Nicole,Berger,nicole.berger@gmail.com,338 Joshua Underpass,Benin City,904750,7/5/2024,,Platinum,,7061839277
C04541,Hannah,Vasquez,hvasquez@outlook.com,"04886 Sharon Canyon Suite 291, Lagos",Lagos,902960,12/14/2024,2/6/2025 20:41,standard,1/1/1900,8210860937
C04542,Debra,Cabrera,debra.cabrera@mail.com,8134 Benson Gardens,Port Harcourt,575813,3/11/2024,5/6/2025 0:49,New,1/23/1987,8199961059
C04543,Peter,Carpenter,peter.carpenter@hotmail.com,08091 Randy Stream,Enugu,810210,3/12/2025,3/18/2025 17:08,Platinum,1/1/1900,7071921953
C04544,Michael,Davis,davis.m@hotmail.com,"79806 Wilson Green, Rivers",Port Harcourt,450798,2/18/2025,3/21/2025 15:38,Bronze,11/22/1998,8119516880
C04545,Jeffrey,Whitehead,jwhitehead@yahoo.com,"43068 Theresa Plaza Apt. 394, Oyo",Ibadan,206177,12/3/2023,,New (old),6/2/1998,9022524217
C04546,David,Nichols,david_nichols@techie.com,859 Shannon Island,Port Harcourt,919013,9/7/2023,5/12/2024 19:08,,12/16/1977,8094324086
C04547,Darren,Ramsey,darren.ramsey@engineer.com,685 Donald Lane,Lagos,142523,12/9/2024,4/17/2025 6:14,Silver,1/1/1900,
C04548,Gabrielle,Avery,gabrielle_avery@outlook.com,"3851 Frank Extensions Suite 168, Rivers",Port Harcourt,574110,9/27/2024,12/21/2024 3:42,New,5/11/1973,8089227691
C04549,Elizabeth,Oconnor,elizabeth.oconnor@outlook.com,321 Joseph Walk Apt. 602,Kano,933309,11/27/2023,9/4/2024 10:31,Standard,4/21/2002,9099749734
C04550,Colleen,Mitchell,colleen.mitchell@yahoo.com,6015 Archer Road_v2,Port Harcourt,869213,8/26/2024,2/3/2025 9:30,Standard,1/1/1900,9007706532
C04551,Leon,Stout,leon_stout@aol.com,812 John Port Apt. 591,Lagos,371600,8/16/2024,9/16/2024 22:19,Platinum,7/16/1935,7193953384
C04552,Carlos,Saunders,csaunders@mail.com,93930 Hartman Avenue,Port Harcourt,651821,11/1/2024,3/12/2025 23:05,New (old),4/21/1984,8197875789
C04553,Angie,Norton,norton.a@gmail.com,"143 Torres Rapid Suite 385, FCT",Abuja,877762,9/12/2023,10/1/2023 3:35,Gold,5/19/1947,7070922242
C04554,Timothy,Cooper,timothy.cooper@hotmail.com,4131 Perez Prairie Apt. 271,Port Harcourt,622837,1/8/2025,1/16/2025 4:07,Standard,7/23/1948,7083096494
C04555,Christopher,Clark,christopher.clark@mail.ng,33075 Schmidt Neck Suite 058,Port Harcourt,536020,2/2/2024,3/11/2025 12:27,standard,,9051906967
C04556,Jamie,Freeman,jamie.freeman@mail.com,0146 Gutierrez Ridges Apt. 810,Port Harcourt,,1/19/2025,,Gold,3/29/1979,8017399318
C04557,Jose,Beasley,josebeasley@yahoo.com,"862 Samuel Extensions, Rivers",Port Harcourt,560596,9/7/2024,11/23/2024 23:22,Standard,1/17/1977,
C04558,Kristin,Anderson,kristin.anderson@hotmail.com,9535 Christopher Skyway,Port Harcourt,524932,2/12/2024,1/21/2025 8:43,Silver,10/3/1976,9039447739
C04559,Dakota,Anderson,dakota.anderson@outlook.com,8879 Adams Locks Apt. 883,Port Harcourt,376499,8/27/2024,11/28/2024 14:46,Silver,,7092790996
C04560,Paul,Blanchard,paul_blanchard@yahoo.com,86821 Gabrielle Mill,Port Harcourt,221472,7/12/2024,9/9/2024 23:59,New_v2,5/3/2005,8049098189
C04561,Jeffery,Santiago,jeffery.santiago@aol.com,"438 Brian Parkways Apt. 724, Rivers",Port Harcourt,719223,12/25/2024,3/10/2025 12:19,Gold,4/7/1949,7135440012
C04562,Megan,Campbell,campbell.m@beta.ng,179 Heidi Grove,Kano,137905,7/4/2024,10/3/2024 1:40,Silver,10/11/1985,9160490106
C04563,Steven,Bennett,steven.bennett@mail.com,760 Heath Isle,Kaduna,103685,3/9/2024,4/18/2024 11:45,Bronze,10/30/1971,8251007445
C04564,Traci,Noble,tracinoble@mail.com,347 Collins Harbors,Port Harcourt,448577,9/20/2023,,New,6/20/1983,9068499984
C04565,Jordan,Jimenez,jordanjimenez@iwantthis.com.ng,990 Aguilar Valleys Apt. 778,Port Harcourt,490918,12/30/2023,6/3/2024 6:21,standard,,9083715551
C04566,Sara,Maxwell,smaxwell@yahoo.com,12250 Timothy Mountain,Lagos,218703,8/7/2024,4/1/2025 10:48,Silver,12/30/1956,8177396237
C04567,Joseph,Davis,josephdavis@engineer.com,"1699 Walls Mews Suite 585, Oyo",Ibadan,377493,9/8/2024,5/20/2025 0:09,VIP,,7146669593
C04568,Jackson,Craig,jcraig@aol.com,03020 Hampton View,Port Harcourt,260004,12/5/2023,, standard,1/1/1900,
C04569,Brandon,Barnes,brandon.barnes@aol.com,566 Turner Lodge Apt. 816,Abuja,401053,5/9/2025,5/13/2025 8:22,Platinum,,9053992451
C04570,James,Moore,moore.j@aol.com,"5096 Livingston Turnpike Suite 760, Rivers",Port Harcourt,349290,6/18/2024,,Gold,,8175856198
C04571,Susan,Martin,susan.martin@yahoo.com,"50164 Mary Forges Apt. 113, Rivers",Port Harcourt,513162,8/11/2024,12/27/2024 22:15,Bronze,9/15/1984,
C04572,Sherri,Taylor,sherritaylor@mail.ng,96040 Stokes Rapids,Benin City,287439,8/30/2024,2/27/2025 17:08,Platinum,6/22/1936,9166364923
C04573,Joanna,Scott,jscott@yahoo.com,"2424 Sharon Curve, Kano",Kano,,12/19/2023,11/18/2024 21:50,Silver,11/21/1961,7134012830
C04574,Robert,Ortega,ortega.r@hotmail.com,94529 David Points Suite 770,Port Harcourt,902911,1/10/2024,,Bronze,9/16/1977,8052403350
C04575,Johnny,Stanley,johnnystanley@hotmail.com,07164 Garcia Underpass Apt. 861,Port Harcourt,168313,9/5/2023,2/20/2024 21:49,Gold,12/29/1963,8040385361
C04576,Zachary,Pierce,pierce.z@gmail.com, 531 West Plain Apt. 957,Lagos,858988,12/25/2023,1/30/2025 6:30,,5/13/1996,9081217667
C04577,Lindsey,Thompson,lindsey_thompson@aol.com,026 Mark Wells,Lagos,556493,6/23/2024,10/8/2024 19:23,Standard,5/20/1976,8237513996
C04578,Michael,Higgins,michael.higgins@aol.com,324 Kelley Forge,Port Harcourt,223258,5/24/2024,,standard,5/25/1984,8255676660
C04579,Bianca,Norton,biancanorton@gmail.com,95130 Holmes Hollow Apt. 640,Port Harcourt,541553,1/6/2025,1/25/2025 4:45,,1/1/1900,7087065220
C04580,Adriana,Jordan,adriana.jordan@hotmail.com,8332 Thomas Islands Suite 602,Port Harcourt,882531,4/23/2024,,VIP,,8277957113
C04581,Bryan,Johnson,bryan.johnson@yahoo.com,"5597 Megan Crest Suite 165, Lagos",Lagos,296159,3/13/2024,,standard,,
C04582,Melissa,Hood,hood.m@aol.com,"760 Marshall Rapid Apt. 294, Rivers",Port Harcourt,921657,12/27/2024,2/7/2025 19:51,New,2/19/1963,9140851614
C04583,Diana,Edwards,diana.edwards@aol.com,61212 David Field,Warri,696753,3/19/2025,5/12/2025 19:23,,7/31/1954,9067141940
C04584,Ronald,Johnson,ronald.johnson@hotmail.com,1539 Maria Centers,Port Harcourt,226597,3/5/2025,5/1/2025 1:16,,1/1/1900,9094007786
C04585,Melissa,Carroll,melissa.carroll@aol.com,5035 Carlos Dale,Port Harcourt,159971,9/16/2024,5/1/2025 15:39,Platinum,6/4/2005,7154289130
C04586,Beverly,Wang,beverlywang@gmail.com,97718 Brenda Terrace,Port Harcourt,598022,12/12/2023,7/1/2024 11:59,Bronze,8/11/1953,8218104747
C04587,Brittany,Richards,brittanyrichards@mail.com,9954 Meredith Union,Abuja,893270,6/30/2024,5/22/2025 11:05,Silver,11/25/1954,683-267-0480
C04588,Robin,Copeland,robincopeland@mail.com,020 Patel Drives Apt. 198,Calabar,215595,3/3/2024,,Gold,11/14/1981,9160462640
C04589,Edward,Brown,edward_brown@hotmail.com,"436 Joshua Lake Apt. 850, Imo (old)",Owerri,801834,4/20/2025,4/28/2025 14:28,Gold,8/6/1962,8284636502
C04590,Brian,Russell,brianrussell@consultant.com,892 Edwards St.,Port Harcourt,795103,1/30/2024,,Platinum,9/16/1953,9082565139
C04591,Erik,Landry,landry.e@gmail.com,"5681 Taylor Trail Apt. 256, FCT",Abuja,837565,6/9/2024,10/9/2024 11:58,Bronze,7/27/2000,7068208521
C04592,Luke,Chambers,luke.chambers@yahoo.com,"2019 Michael Loaf Apt. 651, Rivers",Port Harcourt,943630,2/2/2024,2/18/2025 7:08,New,5/13/1951,8139492212
C04593,Elizabeth,Thompson,,60552 John Glens Suite 653,Port Harcourt,718573,9/12/2024,11/26/2024 12:50,standard,4/27/1995,9138428588
C04594,Katie,Fernandez,katie_fernandez@yahoo.com,7836 Garcia Heights,Lagos,714385,5/9/2024,5/16/2025 13:41,Gold,4/9/1984,9169025662
C04595,Sean,Davenport,seandavenport@outlook.com,333 Hill Flats Suite 302,Lagos,468442,6/29/2024,7/30/2024 8:51,Silver,10/12/1945,7096134700
C04596,Stephanie,Taylor,stephanie.taylor@hotmail.com,746 Laura Valleys,Lagos,287329,10/11/2023,,New,1/25/1945,8248664098
C04597,Danielle,Bright,danielle_bright@mail.com,81787 Patel Court Suite 893,Port Harcourt,697424,6/2/2024,2/25/2025 22:53,Platinum,10/25/1940,8277601644
C04598,Vanessa,Michael,vanessa_michael@gmail.com,"8819 Johnson Mission Suite 747, Rivers",Port Harcourt,640129,11/29/2023,2/4/2025 13:52,Standard,7/10/1938,9163429383
C04599,Debra,Bridges,debrabridges@mail.com,6758 Rogers Plain Suite 081,Port Harcourt,315663,12/4/2023,4/17/2024 20:12,Bronze,11/7/2003,8043161029
C04600,Linda,Wade,lwade@gmail.com,30623 Sanchez Trail Suite 579,Port Harcourt,232133,10/6/2023,1/28/2025 9:54,VIP,10/20/1982,8245826552
C04601,Joy,Griffin,joy.griffin@beta.ng,"3723 Russo Spurs, Rivers",Port Harcourt,739358,6/21/2024,4/27/2025 5:33,Silver,,7079311480
C04602,Scott,Arnold,sarnold@yahoo.com,1864 Chang Harbor Suite 706,Port Harcourt,503514,1/30/2024,7/8/2024 12:09,Gold,1/1/1900,
C04603,Joanne,Alvarez,alvarez.j@consultant.com,7741 White Crossing Apt. 705,Lagos,988475,4/19/2025,,,10/27/1962,8116767178
C04604,Todd,Miller,todd_miller@hotmail.com,"027 Butler Highway Suite 522, Cross River",Calabar,809001,11/21/2023,5/11/2024 5:30,Silver,9/24/1986,9146828792
C04605,Melissa,Hunt,melissahunt@yahoo.com,8794 Samuel Track Apt. 028,Lagos,982670,7/22/2024,9/1/2024 16:36,Silver,12/23/1942,7064207739
C04606,Jennifer,Beck,jbeck@yahoo.com,"513 Luis Roads, Rivers",Port Harcourt,270617,9/17/2024,,New,2/25/1952,9075974764
C04607,Emily,Vega,emilyvega@aol.com,66982 Savage Inlet Suite 547,Port Harcourt,893150,5/14/2025,,standard,1/1/1900,7033970338
C04608,Cassandra,Watson,cassandra_watson@yahoo.com,2544 Weaver Prairie,Port Harcourt,287595,4/29/2024,,New,6/14/1943,8005151375
C04609,Joseph,Ferguson,josephferguson@aol.com,21973 Wagner Lodge,Port Harcourt,997076,1/27/2025,5/20/2025 16:24,Silver,,8243346960
C04610,Stephen,Fields,stephen.fields@consultant.com,51917 Jody Plaza Apt. 844,Warri,377306,12/2/2024,3/26/2025 15:19,Silver_v2,10/4/1955,7159643845
C04611,William,Larsen,william.larsen@yahoo.com,5319 Daniel Parkways Suite 901,Port Harcourt,917196,6/19/2024,10/30/2024 15:03,Bronze,,8163068455
C04612,Tara,Townsend,ttownsend@hotmail.com,0313 Perez Parkway,Port Harcourt,715531,3/27/2024,8/4/2024 19:20,Bronze,2/28/1992,8016797100
C04613,John,Jones,john.jones433@mail.com,4365 Emma Garden Suite 017,Port Harcourt,167683,4/4/2025,4/27/2025 0:13,Standard,7/22/1960,8260289242
C04614,Frederick,Abbott,frederickabbott@techie.com,"049 Perez Crossroad, Rivers",Port Harcourt,630607,3/2/2024,, Bronze ,6/13/1966,7093793277
C04615,Angel,Lee,angel.lee@mail.com,22427 Byrd Square Apt. 021,Lagos,479889,11/10/2023,5/3/2025 20:41,New,1/1/1900,(920)879-5441x02400
C04616,Crystal,Scott,crystal_scott@yahoo.com,4640 Michael Cape Suite 041,Warri,463645,12/22/2023,2/7/2024 3:57,Gold,,7136557076
